site.number,sample.id,year,month,variable,val,agent.number
28,90828,2009,8,long,174.825,30734
28,90928,2009,9,long,174.825,30734
28,91028,2009,10,long,174.825,30734
28,91228,2009,12,long,174.825,30734
28,X0128,2010,1,long,174.825,30734
28,X0228,2010,2,long,174.825,30734
28,X0328,2010,3,long,174.825,30734
28,X0628,2010,6,long,174.825,30734
29,70829,2007,8,long,174.875,30195
29,70929,2007,9,long,174.875,30195
29,71029,2007,10,long,174.875,30195
29,71129,2007,11,long,174.875,30195
29,71229,2007,12,long,174.875,30195
29,80129,2008,1,long,174.875,30195
29,80229,2008,2,long,174.875,30195
29,80329,2008,3,long,174.875,30195
29,80429,2008,4,long,174.875,30195
29,80529,2008,5,long,174.875,30195
29,80629,2008,6,long,174.875,30195
29,80729,2008,7,long,174.875,30195
29,80829,2008,8,long,174.875,30195
29,80929,2008,9,long,174.875,30195
29,81029,2008,10,long,174.875,30195
29,81129,2008,11,long,174.875,30195
29,81229,2008,12,long,174.875,30195
29,90129,2009,1,long,174.875,30195
29,90229,2009,2,long,174.875,30195
29,90329,2009,3,long,174.875,30195
29,90429,2009,4,long,174.875,30195
29,90529,2009,5,long,174.875,30195
29,90629,2009,6,long,174.875,30195
29,90829,2009,8,long,174.875,30195
29,90929,2009,9,long,174.875,30195
29,91029,2009,10,long,174.875,30195
29,91129,2009,11,long,174.875,30195
29,91229,2009,12,long,174.875,30195
29,X0129,2010,1,long,174.875,30195
30,70830,2007,8,long,173.875,27012
30,70930,2007,9,long,173.875,27012
30,71030,2007,10,long,173.875,27012
30,71130,2007,11,long,173.875,27012
30,71230,2007,12,long,173.875,27012
30,80130,2008,1,long,173.875,27012
30,80230,2008,2,long,173.875,27012
30,80330,2008,3,long,173.875,27012
30,80430,2008,4,long,173.875,27012
30,80530,2008,5,long,173.875,27012
30,80630,2008,6,long,173.875,27012
30,80730,2008,7,long,173.875,27012
30,80830,2008,8,long,173.875,27012
30,80930,2008,9,long,173.875,27012
30,81030,2008,10,long,173.875,27012
30,81230,2008,12,long,173.875,27012
30,90130,2009,1,long,173.875,27012
30,90230,2009,2,long,173.875,27012
30,90330,2009,3,long,173.875,27012
30,90430,2009,4,long,173.875,27012
30,90530,2009,5,long,173.875,27012
30,90630,2009,6,long,173.875,27012
30,90730,2009,7,long,173.875,27012
30,90830,2009,8,long,173.875,27012
30,90930,2009,9,long,173.875,27012
30,91030,2009,10,long,173.875,27012
30,91130,2009,11,long,173.875,27012
31,70831,2007,8,long,173.075,20274
31,70931,2007,9,long,173.075,20274
31,71031,2007,10,long,173.075,20274
31,71131,2007,11,long,173.075,20274
31,71231,2007,12,long,173.075,20274
31,80131,2008,1,long,173.075,20274
31,80231,2008,2,long,173.075,20274
31,80331,2008,3,long,173.075,20274
31,80431,2008,4,long,173.075,20274
31,80531,2008,5,long,173.075,20274
31,80631,2008,6,long,173.075,20274
31,80731,2008,7,long,173.075,20274
31,80831,2008,8,long,173.075,20274
31,80931,2008,9,long,173.075,20274
31,81031,2008,10,long,173.075,20274
31,81131,2008,11,long,173.075,20274
31,81231,2008,12,long,173.075,20274
31,90131,2009,1,long,173.075,20274
31,90231,2009,2,long,173.075,20274
31,90331,2009,3,long,173.075,20274
31,90431,2009,4,long,173.075,20274
31,90531,2009,5,long,173.075,20274
31,90631,2009,6,long,173.075,20274
31,90731,2009,7,long,173.075,20274
31,90831,2009,8,long,173.075,20274
31,90931,2009,9,long,173.075,20274
31,91031,2009,10,long,173.075,20274
31,91131,2009,11,long,173.075,20274
31,91231,2009,12,long,173.075,20274
31,X0131,2010,1,long,173.075,20274
31,X0231,2010,2,long,173.075,20274
31,X0331,2010,3,long,173.075,20274
31,X0431,2010,4,long,173.075,20274
31,X0531,2010,5,long,173.075,20274
31,X0631,2010,6,long,173.075,20274
32,70832,2007,8,long,172.875,21133
32,70932,2007,9,long,172.875,21133
32,71032,2007,10,long,172.875,21133
32,71132,2007,11,long,172.875,21133
32,71232,2007,12,long,172.875,21133
32,80132,2008,1,long,172.875,21133
32,80232,2008,2,long,172.875,21133
32,80332,2008,3,long,172.875,21133
32,80432,2008,4,long,172.875,21133
32,80632,2008,6,long,172.875,21133
32,80732,2008,7,long,172.875,21133
32,80832,2008,8,long,172.875,21133
32,80932,2008,9,long,172.875,21133
32,81032,2008,10,long,172.875,21133
32,81132,2008,11,long,172.875,21133
32,81232,2008,12,long,172.875,21133
32,90232,2009,2,long,172.875,21133
32,90332,2009,3,long,172.875,21133
32,90432,2009,4,long,172.875,21133
32,90532,2009,5,long,172.875,21133
32,90632,2009,6,long,172.875,21133
32,90732,2009,7,long,172.875,21133
32,90832,2009,8,long,172.875,21133
32,90932,2009,9,long,172.875,21133
32,91032,2009,10,long,172.875,21133
32,91132,2009,11,long,172.875,21133
32,91232,2009,12,long,172.875,21133
32,X0132,2010,1,long,172.875,21133
33,70833,2007,8,long,171.575,15674
33,70933,2007,9,long,171.575,15674
33,71033,2007,10,long,171.575,15674
33,71133,2007,11,long,171.575,15674
33,71233,2007,12,long,171.575,15674
33,80133,2008,1,long,171.575,15674
33,80233,2008,2,long,171.575,15674
33,80333,2008,3,long,171.575,15674
33,80433,2008,4,long,171.575,15674
33,80533,2008,5,long,171.575,15674
33,80733,2008,7,long,171.575,15674
33,80833,2008,8,long,171.575,15674
33,80933,2008,9,long,171.575,15674
33,81033,2008,10,long,171.575,15674
33,81133,2008,11,long,171.575,15674
33,81233,2008,12,long,171.575,15674
33,90133,2009,1,long,171.575,15674
33,90233,2009,2,long,171.575,15674
33,90433,2009,4,long,171.575,15674
33,90533,2009,5,long,171.575,15674
33,90733,2009,7,long,171.575,15674
33,90833,2009,8,long,171.575,15674
33,90933,2009,9,long,171.575,15674
33,91033,2009,10,long,171.575,15674
33,91133,2009,11,long,171.575,15674
33,91233,2009,12,long,171.575,15674
33,X0433,2010,4,long,171.575,15674
33,X0533,2010,5,long,171.575,15674
34,70834,2007,8,long,173.675,28055
34,70934,2007,9,long,173.675,28055
34,71034,2007,10,long,173.675,28055
34,71134,2007,11,long,173.675,28055
34,71234,2007,12,long,173.675,28055
34,80134,2008,1,long,173.675,28055
34,80234,2008,2,long,173.675,28055
34,80334,2008,3,long,173.675,28055
34,80434,2008,4,long,173.675,28055
34,80534,2008,5,long,173.675,28055
34,80634,2008,6,long,173.675,28055
34,80734,2008,7,long,173.675,28055
34,80834,2008,8,long,173.675,28055
34,80934,2008,9,long,173.675,28055
34,81034,2008,10,long,173.675,28055
34,81134,2008,11,long,173.675,28055
34,81234,2008,12,long,173.675,28055
34,90134,2009,1,long,173.675,28055
34,90234,2009,2,long,173.675,28055
34,90334,2009,3,long,173.675,28055
34,90434,2009,4,long,173.675,28055
34,90534,2009,5,long,173.675,28055
34,90634,2009,6,long,173.675,28055
34,90734,2009,7,long,173.675,28055
34,90834,2009,8,long,173.675,28055
34,90934,2009,9,long,173.675,28055
34,91034,2009,10,long,173.675,28055
34,91134,2009,11,long,173.675,28055
34,91234,2009,12,long,173.675,28055
35,70835,2007,8,long,172.875,21269
35,70935,2007,9,long,172.875,21269
35,71035,2007,10,long,172.875,21269
35,71135,2007,11,long,172.875,21269
35,71235,2007,12,long,172.875,21269
35,80135,2008,1,long,172.875,21269
35,80235,2008,2,long,172.875,21269
35,80335,2008,3,long,172.875,21269
35,80435,2008,4,long,172.875,21269
35,80535,2008,5,long,172.875,21269
35,80635,2008,6,long,172.875,21269
35,80735,2008,7,long,172.875,21269
35,80835,2008,8,long,172.875,21269
35,80935,2008,9,long,172.875,21269
35,81035,2008,10,long,172.875,21269
35,81235,2008,12,long,172.875,21269
35,90135,2009,1,long,172.875,21269
35,90235,2009,2,long,172.875,21269
35,90335,2009,3,long,172.875,21269
35,90435,2009,4,long,172.875,21269
35,90535,2009,5,long,172.875,21269
35,90635,2009,6,long,172.875,21269
35,90735,2009,7,long,172.875,21269
35,90835,2009,8,long,172.875,21269
35,90935,2009,9,long,172.875,21269
35,91035,2009,10,long,172.875,21269
35,91135,2009,11,long,172.875,21269
35,91235,2009,12,long,172.875,21269
37,70837,2007,8,long,172.575,19945
37,70937,2007,9,long,172.575,19945
37,71037,2007,10,long,172.575,19945
37,71137,2007,11,long,172.575,19945
37,71237,2007,12,long,172.575,19945
37,80137,2008,1,long,172.575,19945
37,80237,2008,2,long,172.575,19945
37,80337,2008,3,long,172.575,19945
37,80437,2008,4,long,172.575,19945
37,80537,2008,5,long,172.575,19945
37,80637,2008,6,long,172.575,19945
37,80737,2008,7,long,172.575,19945
37,80837,2008,8,long,172.575,19945
37,80937,2008,9,long,172.575,19945
37,81037,2008,10,long,172.575,19945
37,81237,2008,12,long,172.575,19945
37,90137,2009,1,long,172.575,19945
37,90237,2009,2,long,172.575,19945
37,90337,2009,3,long,172.575,19945
37,90437,2009,4,long,172.575,19945
37,90537,2009,5,long,172.575,19945
37,90637,2009,6,long,172.575,19945
37,90737,2009,7,long,172.575,19945
37,90837,2009,8,long,172.575,19945
37,90937,2009,9,long,172.575,19945
37,91037,2009,10,long,172.575,19945
37,91237,2009,12,long,172.575,19945
38,70838,2007,8,long,170.975,19484
38,70938,2007,9,long,170.975,19484
38,71038,2007,10,long,170.975,19484
38,71138,2007,11,long,170.975,19484
38,71238,2007,12,long,170.975,19484
38,80138,2008,1,long,170.975,19484
38,80238,2008,2,long,170.975,19484
38,80338,2008,3,long,170.975,19484
38,80438,2008,4,long,170.975,19484
38,80538,2008,5,long,170.975,19484
38,80638,2008,6,long,170.975,19484
38,80738,2008,7,long,170.975,19484
38,80838,2008,8,long,170.975,19484
38,80938,2008,9,long,170.975,19484
38,81038,2008,10,long,170.975,19484
38,81138,2008,11,long,170.975,19484
38,81238,2008,12,long,170.975,19484
38,90138,2009,1,long,170.975,19484
38,90238,2009,2,long,170.975,19484
38,90338,2009,3,long,170.975,19484
38,90438,2009,4,long,170.975,19484
38,90538,2009,5,long,170.975,19484
38,90638,2009,6,long,170.975,19484
38,90738,2009,7,long,170.975,19484
38,90838,2009,8,long,170.975,19484
38,90938,2009,9,long,170.975,19484
38,91038,2009,10,long,170.975,19484
38,91138,2009,11,long,170.975,19484
38,91238,2009,12,long,170.975,19484
38,X0138,2010,1,long,170.975,19484
38,X0238,2010,2,long,170.975,19484
38,X0338,2010,3,long,170.975,19484
38,X0438,2010,4,long,170.975,19484
38,X0538,2010,5,long,170.975,19484
38,X0638,2010,6,long,170.975,19484
39,70839,2007,8,long,172.525,21214
39,70939,2007,9,long,172.525,21214
39,71039,2007,10,long,172.525,21214
39,71139,2007,11,long,172.525,21214
39,71239,2007,12,long,172.525,21214
39,80139,2008,1,long,172.525,21214
39,80239,2008,2,long,172.525,21214
39,80339,2008,3,long,172.525,21214
39,80439,2008,4,long,172.525,21214
39,80439,2008,4,long,172.625,20812
39,80539,2008,5,long,172.525,21214
39,80639,2008,6,long,172.525,21214
39,80739,2008,7,long,172.525,21214
39,80839,2008,8,long,172.525,21214
39,80939,2008,9,long,172.525,21214
39,81039,2008,10,long,172.525,21214
39,81139,2008,11,long,172.525,21214
39,81239,2008,12,long,172.525,21214
39,90139,2009,1,long,172.525,21214
39,90239,2009,2,long,172.525,21214
39,90339,2009,3,long,172.525,21214
39,90539,2009,5,long,172.525,21214
39,90639,2009,6,long,172.525,21214
39,90739,2009,7,long,172.525,21214
39,90839,2009,8,long,172.525,21214
39,90939,2009,9,long,172.525,21214
39,91039,2009,10,long,172.525,21214
39,91139,2009,11,long,172.525,21214
39,91239,2009,12,long,172.525,21214
39,X0139,2010,1,long,172.525,21214
39,X0239,2010,2,long,172.525,21214
40,70840,2007,8,long,172.625,20812
40,70940,2007,9,long,172.625,20812
40,71140,2007,11,long,172.625,20812
40,71240,2007,12,long,172.625,20812
41,70841,2007,8,long,172.525,21209
41,70941,2007,9,long,172.525,21209
41,71041,2007,10,long,172.525,21209
41,71141,2007,11,long,172.525,21209
41,71241,2007,12,long,172.525,21209
41,80141,2008,1,long,172.525,21209
41,80241,2008,2,long,172.525,21209
41,80341,2008,3,long,172.525,21209
41,80441,2008,4,long,172.525,21209
41,80541,2008,5,long,172.525,21209
41,80641,2008,6,long,172.525,21209
41,80741,2008,7,long,172.525,21209
41,80841,2008,8,long,172.525,21209
41,80941,2008,9,long,172.525,21209
41,81041,2008,10,long,172.525,21209
41,81141,2008,11,long,172.525,21209
41,81241,2008,12,long,172.525,21209
41,90141,2009,1,long,172.525,21209
41,90241,2009,2,long,172.525,21209
41,90341,2009,3,long,172.525,21209
41,90441,2009,4,long,172.525,21209
41,90541,2009,5,long,172.525,21209
41,90641,2009,6,long,172.525,21209
41,90741,2009,7,long,172.525,21209
41,90841,2009,8,long,172.525,21209
41,90941,2009,9,long,172.525,21209
41,91041,2009,10,long,172.525,21209
41,91141,2009,11,long,172.525,21209
41,91241,2009,12,long,172.525,21209
42,70842,2007,8,long,171.225,19840
42,70942,2007,9,long,171.225,19840
42,71042,2007,10,long,171.225,19840
42,71142,2007,11,long,171.225,19840
42,71242,2007,12,long,171.225,19840
42,80142,2008,1,long,171.225,19840
42,80242,2008,2,long,171.225,19840
42,80342,2008,3,long,171.225,19840
42,80442,2008,4,long,171.225,19840
42,80542,2008,5,long,171.225,19840
42,80642,2008,6,long,171.225,19840
42,80742,2008,7,long,171.225,19840
42,80842,2008,8,long,171.225,19840
42,80942,2008,9,long,171.225,19840
42,81042,2008,10,long,171.225,19840
42,81142,2008,11,long,171.225,19840
42,81242,2008,12,long,171.225,19840
42,90142,2009,1,long,171.225,19840
42,90242,2009,2,long,171.225,19840
42,90342,2009,3,long,171.225,19840
42,90442,2009,4,long,171.225,19840
42,90542,2009,5,long,171.225,19840
42,90842,2009,8,long,171.225,19840
42,90942,2009,9,long,171.225,19840
42,91042,2009,10,long,171.225,19840
42,91142,2009,11,long,171.225,19840
42,91242,2009,12,long,171.225,19840
43,70843,2007,8,long,171.275,15279
43,70943,2007,9,long,171.275,15279
43,71043,2007,10,long,171.275,15279
43,71143,2007,11,long,171.275,15279
43,71243,2007,12,long,171.275,15279
43,80143,2008,1,long,171.275,15279
43,80243,2008,2,long,171.275,15279
43,80343,2008,3,long,171.275,15279
43,80443,2008,4,long,171.275,15279
43,80543,2008,5,long,171.275,15279
43,80643,2008,6,long,171.275,15279
43,80743,2008,7,long,171.275,15279
43,80843,2008,8,long,171.275,15279
43,80943,2008,9,long,171.275,15279
43,81043,2008,10,long,171.275,15279
43,81143,2008,11,long,171.275,15279
43,81243,2008,12,long,171.275,15279
43,90143,2009,1,long,171.275,15279
43,90243,2009,2,long,171.275,15279
43,90343,2009,3,long,171.275,15279
43,90443,2009,4,long,171.275,15279
43,90543,2009,5,long,171.275,15279
43,90643,2009,6,long,171.275,15279
43,90743,2009,7,long,171.275,15279
43,90843,2009,8,long,171.275,15279
43,90943,2009,9,long,171.275,15279
43,91043,2009,10,long,171.275,15279
43,91143,2009,11,long,171.275,15279
43,91243,2009,12,long,171.275,15279
44,70844,2007,8,long,170.525,19656
44,70944,2007,9,long,170.525,19656
44,71044,2007,10,long,170.525,19656
44,71144,2007,11,long,170.525,19656
44,71244,2007,12,long,170.525,19656
44,80144,2008,1,long,170.525,19656
44,80244,2008,2,long,170.525,19656
44,80344,2008,3,long,170.525,19656
44,80444,2008,4,long,170.525,19656
44,80644,2008,6,long,170.525,19656
44,80744,2008,7,long,170.525,19656
44,80844,2008,8,long,170.525,19656
44,80944,2008,9,long,170.525,19656
44,81044,2008,10,long,170.525,19656
44,81144,2008,11,long,170.525,19656
44,81244,2008,12,long,170.525,19656
44,90144,2009,1,long,170.525,19656
44,90244,2009,2,long,170.525,19656
44,90444,2009,4,long,170.525,19656
44,90544,2009,5,long,170.525,19656
44,90644,2009,6,long,170.525,19656
44,90744,2009,7,long,170.525,19656
44,90844,2009,8,long,170.525,19656
44,90944,2009,9,long,170.525,19656
44,91044,2009,10,long,170.525,19656
44,91244,2009,12,long,170.525,19656
44,X0244,2010,2,long,170.525,19656
44,X0344,2010,3,long,170.525,19656
44,X0444,2010,4,long,170.525,19656
44,X0544,2010,5,long,170.525,19656
45,70845,2007,8,long,170.325,13855
45,70945,2007,9,long,170.325,13855
45,71045,2007,10,long,170.325,13855
45,71145,2007,11,long,170.325,13855
45,71245,2007,12,long,170.325,13855
46,70846,2007,8,long,170.225,14132
46,70946,2007,9,long,170.225,14132
46,71046,2007,10,long,170.225,14132
46,71146,2007,11,long,170.225,14132
46,71246,2007,12,long,170.225,14132
46,80146,2008,1,long,170.225,14132
46,80246,2008,2,long,170.225,14132
46,80346,2008,3,long,170.225,14132
46,80446,2008,4,long,170.225,14132
46,80546,2008,5,long,170.225,14132
46,80646,2008,6,long,170.225,14132
46,80746,2008,7,long,170.225,14132
46,80846,2008,8,long,170.225,14132
46,80946,2008,9,long,170.225,14132
46,81046,2008,10,long,170.225,14132
46,81146,2008,11,long,170.225,14132
46,81246,2008,12,long,170.225,14132
46,90146,2009,1,long,170.225,14132
46,90246,2009,2,long,170.225,14132
46,90346,2009,3,long,170.225,14132
46,90446,2009,4,long,170.225,14132
46,90546,2009,5,long,170.225,14132
46,90646,2009,6,long,170.225,14132
46,90746,2009,7,long,170.225,14132
46,90846,2009,8,long,170.225,14132
46,90946,2009,9,long,170.225,14132
46,91046,2009,10,long,170.225,14132
46,91146,2009,11,long,170.225,14132
46,91246,2009,12,long,170.225,14132
47,70847,2007,8,long,169.375,13051
47,70947,2007,9,long,169.375,13051
47,71047,2007,10,long,169.375,13051
47,71147,2007,11,long,169.375,13051
47,71247,2007,12,long,169.375,13051
47,80147,2008,1,long,169.375,13051
47,80247,2008,2,long,169.375,13051
47,80347,2008,3,long,169.375,13051
47,80447,2008,4,long,169.375,13051
47,80547,2008,5,long,169.375,13051
47,80647,2008,6,long,169.375,13051
47,80747,2008,7,long,169.375,13051
47,80847,2008,8,long,169.375,13051
47,80947,2008,9,long,169.375,13051
47,81047,2008,10,long,169.375,13051
47,81147,2008,11,long,169.375,13051
47,81247,2008,12,long,169.375,13051
47,90147,2009,1,long,169.375,13051
47,90247,2009,2,long,169.375,13051
47,90347,2009,3,long,169.375,13051
47,90447,2009,4,long,169.375,13051
47,90547,2009,5,long,169.375,13051
47,90647,2009,6,long,169.375,13051
47,90747,2009,7,long,169.375,13051
47,90847,2009,8,long,169.375,13051
47,90947,2009,9,long,169.375,13051
47,91047,2009,10,long,169.375,13051
47,91247,2009,12,long,169.375,13051
47,X0347,2010,3,long,169.375,13051
47,X0447,2010,4,long,169.375,13051
47,X0547,2010,5,long,169.375,13051
47,X0647,2010,6,long,169.375,13051
48,70848,2007,8,long,168.675,14371
48,70948,2007,9,long,168.675,14371
48,71048,2007,10,long,168.675,14371
48,71148,2007,11,long,168.675,14371
48,71248,2007,12,long,168.675,14371
48,80148,2008,1,long,168.675,14371
48,80248,2008,2,long,168.675,14371
48,80348,2008,3,long,168.675,14371
48,80448,2008,4,long,168.675,14371
48,80548,2008,5,long,168.675,14371
48,80648,2008,6,long,168.675,14371
48,80748,2008,7,long,168.675,14371
48,80848,2008,8,long,168.675,14371
48,80948,2008,9,long,168.675,14371
48,81048,2008,10,long,168.675,14371
48,81148,2008,11,long,168.675,14371
48,81248,2008,12,long,168.675,14371
48,90148,2009,1,long,168.675,14371
48,90248,2009,2,long,168.675,14371
48,90348,2009,3,long,168.675,14371
48,90448,2009,4,long,168.675,14371
48,90548,2009,5,long,168.675,14371
